SubBlock,BlockID,parameter,R0,R1,defval_mask,param_mask,param_minbit,reg_mask,reg_id
ch,68,Probe_tot,68,4,0,1,0,64,0
ch,68,Ref_dac_inv,67,4,0,31,0,62,0
ch,68,Ref_dac_toa,65,4,0,27,0,62,0
ch,68,Ref_dac_tot,66,4,0,31,0,62,0
ch,68,Sel_trigger_toa,67,4,0,1,0,64,0
ch,68,Sel_trigger_tot,68,4,0,1,0,16,0
ch,69,Adc_pedestal,108,4,0,255,0,255,0
ch,69,Channel_off,100,4,0,1,0,8,0
ch,69,DAC_CAL_CTDC_TOA,102,4,0,63,0,63,0
ch,69,DAC_CAL_CTDC_TOT,104,4,0,63,0,63,0
ch,69,DAC_CAL_FTDC_TOA,101,4,0,63,0,63,0
ch,69,DAC_CAL_FTDC_TOT,103,4,0,63,0,63,0
ch,69,DIS_TDC,106,4,0,1,0,128,0
ch,69,ExtData,107,4,0,768,8,3,0
ch,69,ExtData,109,4,0,255,0,255,1
ch,69,HighRange,100,4,0,1,0,4,0
ch,69,IN_FTDC_ENCODER_TOA,105,4,0,63,0,63,0
ch,69,IN_FTDC_ENCODER_TOT,106,4,0,63,0,63,0
ch,69,Inputdac,96,4,0,31,0,31,0
ch,69,Inputdacpol,96,4,0,1,0,32,0
ch,69,LowRange,100,4,0,1,0,2,0
ch,69,Mask_AlignBuffer,107,4,0,1,0,128,0
ch,69,Mask_adc,101,4,0,1,0,128,0
ch,69,Mask_toa,99,4,0,1,0,1,0
ch,69,Mask_tot,100,4,0,1,0,32,0
ch,69,Probe_inv,99,4,0,1,0,128,0
ch,69,Probe_noinv,98,4,0,1,0,1,0
ch,69,Probe_pa,100,4,0,1,0,1,0
ch,69,Probe_toa,100,4,0,1,0,128,0
ch,69,Probe_tot,100,4,0,1,0,64,0
ch,69,Ref_dac_inv,99,4,0,31,0,62,0
ch,69,Ref_dac_toa,97,4,0,27,0,62,0
ch,69,Ref_dac_tot,98,4,0,31,0,62,0
ch,69,Sel_trigger_toa,99,4,0,1,0,64,0
ch,69,Sel_trigger_tot,100,4,0,1,0,16,0
ch,70,Adc_pedestal,140,4,0,255,0,255,0
ch,70,Channel_off,132,4,0,1,0,8,0
ch,70,DAC_CAL_CTDC_TOA,134,4,0,63,0,63,0
ch,70,DAC_CAL_CTDC_TOT,136,4,0,63,0,63,0
ch,70,DAC_CAL_FTDC_TOA,133,4,0,63,0,63,0
ch,70,DAC_CAL_FTDC_TOT,135,4,0,63,0,63,0
ch,70,DIS_TDC,138,4,0,1,0,128,0
ch,70,ExtData,139,4,0,768,8,3,0
ch,70,ExtData,141,4,0,255,0,255,1
ch,70,HighRange,132,4,0,1,0,4,0
ch,70,IN_FTDC_ENCODER_TOA,137,4,0,63,0,63,0
ch,70,IN_FTDC_ENCODER_TOT,138,4,0,63,0,63,0
ch,70,Inputdac,128,4,0,31,0,31,0
ch,70,Inputdacpol,128,4,0,1,0,32,0
ch,70,LowRange,132,4,0,1,0,2,0
ch,70,Mask_AlignBuffer,139,4,0,1,0,128,0
ch,70,Mask_adc,133,4,0,1,0,128,0
ch,70,Mask_toa,131,4,0,1,0,1,0
ch,70,Mask_tot,132,4,0,1,0,32,0
ch,70,Probe_inv,131,4,0,1,0,128,0
ch,70,Probe_noinv,130,4,0,1,0,1,0
ch,70,Probe_pa,132,4,0,1,0,1,0
ch,70,Probe_toa,132,4,0,1,0,128,0
ch,70,Probe_tot,132,4,0,1,0,64,0
ch,70,Ref_dac_inv,131,4,0,31,0,62,0
ch,70,Ref_dac_toa,129,4,0,27,0,62,0
ch,70,Ref_dac_tot,130,4,0,31,0,62,0
ch,70,Sel_trigger_toa,131,4,0,1,0,64,0
ch,70,Sel_trigger_tot,132,4,0,1,0,16,0
ch,71,Adc_pedestal,172,4,0,255,0,255,0
ch,71,Channel_off,164,4,0,1,0,8,0
ch,71,DAC_CAL_CTDC_TOA,166,4,0,63,0,63,0
ch,71,DAC_CAL_CTDC_TOT,168,4,0,63,0,63,0
ch,71,DAC_CAL_FTDC_TOA,165,4,0,63,0,63,0
ch,71,DAC_CAL_FTDC_TOT,167,4,0,63,0,63,0
ch,71,DIS_TDC,170,4,0,1,0,128,0
ch,71,ExtData,171,4,0,768,8,3,0
ch,71,ExtData,173,4,0,255,0,255,1
ch,71,HighRange,164,4,0,1,0,4,0
ch,71,IN_FTDC_ENCODER_TOA,169,4,0,63,0,63,0
ch,71,IN_FTDC_ENCODER_TOT,170,4,0,63,0,63,0
ch,71,Inputdac,160,4,0,31,0,31,0
ch,71,Inputdacpol,160,4,0,1,0,32,0
ch,71,LowRange,164,4,0,1,0,2,0
ch,71,Mask_AlignBuffer,171,4,0,1,0,128,0
ch,71,Mask_adc,165,4,0,1,0,128,0
ch,71,Mask_toa,163,4,0,1,0,1,0
ch,71,Mask_tot,164,4,0,1,0,32,0
ch,71,Probe_inv,163,4,0,1,0,128,0
ch,71,Probe_noinv,162,4,0,1,0,1,0
ch,71,Probe_pa,164,4,0,1,0,1,0
ch,71,Probe_toa,164,4,0,1,0,128,0
ch,71,Probe_tot,164,4,0,1,0,64,0
ch,71,Ref_dac_inv,163,4,0,31,0,62,0
ch,71,Ref_dac_toa,161,4,0,27,0,62,0
ch,71,Ref_dac_tot,162,4,0,31,0,62,0
ch,71,Sel_trigger_toa,163,4,0,1,0,64,0
ch,71,Sel_trigger_tot,164,4,0,1,0,16,0
cm,0,Adc_pedestal,108,34,0,255,0,255,0
cm,0,Channel_off,100,34,0,1,0,8,0
cm,0,DAC_CAL_CTDC_TOA,102,34,0,63,0,63,0
cm,0,DAC_CAL_CTDC_TOT,104,34,0,63,0,63,0
cm,0,DAC_CAL_FTDC_TOA,101,34,0,63,0,63,0
cm,0,DAC_CAL_FTDC_TOT,103,34,0,63,0,63,0
cm,0,DIS_TDC,106,34,0,1,0,128,0
cm,0,ExtData,107,34,0,768,8,3,0
cm,0,ExtData,109,34,0,255,0,255,1
cm,0,HighRange,100,34,0,1,0,4,0
cm,0,IN_FTDC_ENCODER_TOA,105,34,0,63,0,63,0
cm,0,IN_FTDC_ENCODER_TOT,106,34,0,63,0,63,0
cm,0,Inputdac,96,34,0,31,0,31,0
cm,0,Inputdacpol,96,34,0,1,0,32,0
cm,0,LowRange,100,34,0,1,0,2,0
cm,0,Mask_AlignBuffer,107,34,0,1,0,128,0
cm,0,Mask_adc,101,34,0,1,0,128,0
cm,0,Mask_toa,99,34,0,1,0,1,0
cm,0,Mask_tot,100,34,0,1,0,32,0
cm,0,Probe_inv,99,34,0,1,0,128,0
cm,0,Probe_noinv,98,34,0,1,0,1,0
cm,0,Probe_pa,100,34,0,1,0,1,0
cm,0,Probe_toa,100,34,0,1,0,128,0
cm,0,Probe_tot,100,34,0,1,0,64,0
cm,0,Ref_dac_inv,99,34,0,31,0,62,0
cm,0,Ref_dac_toa,97,34,0,27,0,62,0
cm,0,Ref_dac_tot,98,34,0,31,0,62,0
cm,0,Sel_trigger_toa,99,34,0,1,0,64,0
cm,0,Sel_trigger_tot,100,34,0,1,0,16,0
cm,1,Adc_pedestal,140,34,0,255,0,255,0
cm,1,Channel_off,132,34,0,1,0,8,0
cm,1,DAC_CAL_CTDC_TOA,134,34,0,63,0,63,0
cm,1,DAC_CAL_CTDC_TOT,136,34,0,63,0,63,0
cm,1,DAC_CAL_FTDC_TOA,133,34,0,63,0,63,0
cm,1,DAC_CAL_FTDC_TOT,135,34,0,63,0,63,0
cm,1,DIS_TDC,138,34,0,1,0,128,0
cm,1,ExtData,139,34,0,768,8,3,0
cm,1,ExtData,141,34,0,255,0,255,1
cm,1,HighRange,132,34,0,1,0,4,0
cm,1,IN_FTDC_ENCODER_TOA,137,34,0,63,0,63,0
cm,1,IN_FTDC_ENCODER_TOT,138,34,0,63,0,63,0
cm,1,Inputdac,128,34,0,31,0,31,0
cm,1,Inputdacpol,128,34,0,1,0,32,0
cm,1,LowRange,132,34,0,1,0,2,0
cm,1,Mask_AlignBuffer,139,34,0,1,0,128,0
cm,1,Mask_adc,133,34,0,1,0,128,0
cm,1,Mask_toa,131,34,0,1,0,1,0
cm,1,Mask_tot,132,34,0,1,0,32,0
cm,1,Probe_inv,131,34,0,1,0,128,0
cm,1,Probe_noinv,130,34,0,1,0,1,0
cm,1,Probe_pa,132,34,0,1,0,1,0
cm,1,Probe_toa,132,34,0,1,0,128,0
cm,1,Probe_tot,132,34,0,1,0,64,0
cm,1,Ref_dac_inv,131,34,0,31,0,62,0
cm,1,Ref_dac_toa,129,34,0,27,0,62,0
cm,1,Ref_dac_tot,130,34,0,31,0,62,0
cm,1,Sel_trigger_toa,131,34,0,1,0,64,0
cm,1,Sel_trigger_tot,132,34,0,1,0,16,0
cm,2,Adc_pedestal,108,2,0,255,0,255,0
cm,2,Channel_off,100,2,0,1,0,8,0
cm,2,DAC_CAL_CTDC_TOA,102,2,0,63,0,63,0
cm,2,DAC_CAL_CTDC_TOT,104,2,0,63,0,63,0
cm,2,DAC_CAL_FTDC_TOA,101,2,0,63,0,63,0
cm,2,DAC_CAL_FTDC_TOT,103,2,0,63,0,63,0
cm,2,DIS_TDC,106,2,0,1,0,128,0
cm,2,ExtData,107,2,0,768,8,3,0
cm,2,ExtData,109,2,0,255,0,255,1
cm,2,HighRange,100,2,0,1,0,4,0
cm,2,IN_FTDC_ENCODER_TOA,105,2,0,63,0,63,0
cm,2,IN_FTDC_ENCODER_TOT,106,2,0,63,0,63,0
cm,2,Inputdac,96,2,0,31,0,31,0
cm,2,Inputdacpol,96,2,0,1,0,32,0
cm,2,LowRange,100,2,0,1,0,2,0
cm,2,Mask_AlignBuffer,107,2,0,1,0,128,0
cm,2,Mask_adc,101,2,0,1,0,128,0
cm,2,Mask_toa,99,2,0,1,0,1,0
cm,2,Mask_tot,100,2,0,1,0,32,0
cm,2,Probe_inv,99,2,0,1,0,128,0
cm,2,Probe_noinv,98,2,0,1,0,1,0
cm,2,Probe_pa,100,2,0,1,0,1,0
cm,2,Probe_toa,100,2,0,1,0,128,0
cm,2,Probe_tot,100,2,0,1,0,64,0
cm,2,Ref_dac_inv,99,2,0,31,0,62,0
cm,2,Ref_dac_toa,97,2,0,27,0,62,0
cm,2,Ref_dac_tot,98,2,0,31,0,62,0
cm,2,Sel_trigger_toa,99,2,0,1,0,64,0
cm,2,Sel_trigger_tot,100,2,0,1,0,16,0
cm,3,Adc_pedestal,140,2,0,255,0,255,0
cm,3,Channel_off,132,2,0,1,0,8,0
cm,3,DAC_CAL_CTDC_TOA,134,2,0,63,0,63,0
cm,3,DAC_CAL_CTDC_TOT,136,2,0,63,0,63,0
cm,3,DAC_CAL_FTDC_TOA,133,2,0,63,0,63,0
cm,3,DAC_CAL_FTDC_TOT,135,2,0,63,0,63,0
cm,3,DIS_TDC,138,2,0,1,0,128,0
cm,3,ExtData,139,2,0,768,8,3,0
cm,3,ExtData,141,2,0,255,0,255,1
cm,3,HighRange,132,2,0,1,0,4,0
cm,3,IN_FTDC_ENCODER_TOA,137,2,0,63,0,63,0
cm,3,IN_FTDC_ENCODER_TOT,138,2,0,63,0,63,0
cm,3,Inputdac,128,2,0,31,0,31,0
cm,3,Inputdacpol,128,2,0,1,0,32,0
cm,3,LowRange,132,2,0,1,0,2,0
cm,3,Mask_AlignBuffer,139,2,0,1,0,128,0
cm,3,Mask_adc,133,2,0,1,0,128,0
cm,3,Mask_toa,131,2,0,1,0,1,0
cm,3,Mask_tot,132,2,0,1,0,32,0
cm,3,Probe_inv,131,2,0,1,0,128,0
cm,3,Probe_noinv,130,2,0,1,0,1,0
cm,3,Probe_pa,132,2,0,1,0,1,0
cm,3,Probe_toa,132,2,0,1,0,128,0
cm,3,Probe_tot,132,2,0,1,0,64,0
cm,3,Ref_dac_inv,131,2,0,31,0,62,0
cm,3,Ref_dac_toa,129,2,0,27,0,62,0
cm,3,Ref_dac_tot,130,2,0,31,0,62,0
cm,3,Sel_trigger_toa,131,2,0,1,0,64,0
cm,3,Sel_trigger_tot,132,2,0,1,0,16,0
